JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
JECOL,2014,102,1,SE,Gerhard Zotz,Germany,M,SE,
JECOL,2005,93,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2006,94,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2007,95,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2008,96,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2009,97,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2010,98,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2011,99,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2012,100,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2013,101,1,SE,Gerhard Zotz,Switzerland,M,SE,
JECOL,2013,101,1,SE,Glenn Matlack,USA,M,SE,
JECOL,2014,102,1,SE,Glenn R. Matlack,USA,M,SE,
JECOL,2006,94,1,SE,Hans Cornelissen,Netherlands,M,SE,
JECOL,2007,95,1,SE,Hans Cornelissen,Netherlands,M,SE,
JECOL,2008,96,1,SE,Hans Cornelissen,Netherlands,M,SE,
JECOL,2009,97,1,SE,Hans Cornelissen,Netherlands,M,SE,
JECOL,2010,98,1,SE,Hans Cornelissen,Netherlands,M,SE,
JECOL,2011,99,1,SE,Hans Cornelissen,Netherlands,M,SE,
JECOL,2012,100,1,SE,Hans Cornelissen,Netherlands,M,SE,
JECOL,2013,101,1,SE,Hans Cornelissen,Netherlands,M,SE,
JECOL,2002,90,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2003,91,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2004,92,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2005,93,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2006,94,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2007,95,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2008,96,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2009,97,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2010,98,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2011,99,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2012,100,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2013,101,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2014,102,1,SE,Hans de Kroon,Netherlands,M,SE,
JECOL,2014,102,1,SE,Hans J.H.C Cornelissen,Netherlands,M,SE,
JECOL,2008,96,1,SE,Hans Jacquemyn,Belgium,M,SE,
JECOL,2009,97,1,SE,Hans Jacquemyn,Belgium,M,SE,
JECOL,2010,98,1,SE,Hans Jacquemyn,Belgium,M,SE,
JECOL,2011,99,1,SE,Hans Jacquemyn,Belgium,M,SE,
JECOL,2012,100,1,SE,Hans Jacquemyn,Belgium,M,SE,
JECOL,2013,101,1,SE,Hans Jacquemyn,Belgium,M,SE,
JECOL,2014,102,1,SE,Hans Jacquemyn,Belgium,M,SE,
